REPORTER_STATE,BUYER_STATE,DRUG_NAME,YEAR,sum(DOSAGE_UNIT)
AR,OK,OXYCODONE,2018,2657400.0
CA,OK,OXYCODONE,2018,32280.0
OK,OK,HYDROCODONE,2017,41215430.0
KY,TX,HYDROCODONE,2017,125380.0
SC,TX,OXYCODONE,2015,200.0
AZ,TX,OXYCODONE,2017,2640520.0
OK,TX,HYDROCODONE,2017,52724050.0
IN,OK,HYDROCODONE,2018,10600.0
CA,TX,HYDROCODONE,2011,1910156.0
OH,TX,HYDROCODONE,2010,39090650.0
AR,TX,HYDROCODONE,2008,84177490.0
AZ,TX,HYDROCODONE,2010,10913790.0
FL,TX,HYDROCODONE,2012,2971224.0
AL,TX,HYDROCODONE,2009,230700.0
UT,TX,HYDROCODONE,2011,1747100.0
TN,TX,OXYCODONE,2008,53820.0
NY,TX,OXYCODONE,2011,76600.0
LA,TX,HYDROCODONE,2014,55827140.0
AL,TX,HYDROCODONE,2010,357900.0
NY,TX,HYDROCODONE,2009,626300.0
OK,TX,OXYCODONE,2014,9398400.0
NJ,TX,HYDROCODONE,2008,104600.0
OH,TX,HYDROCODONE,2008,28230700.0
NY,TX,OXYCODONE,2008,20900.0
PA,MN,OXYCODONE,2018,1900.0
PA,MA,HYDROCODONE,2018,24500.0
MI,MA,HYDROCODONE,2018,2000.0
IN,MA,HYDROCODONE,2016,2600.0
MA,MA,HYDROCODONE,2018,20250810.0
MI,MA,OXYCODONE,2016,9100.0
TN,MA,OXYCODONE,2019,92020.0
AL,MA,OXYCODONE,2019,13000.0
SC,MA,HYDROCODONE,2017,19500.0
OH,MA,OXYCODONE,2016,38800.0
MI,IN,HYDROCODONE,2018,5803900.0
AZ,IN,OXYCODONE,2016,62200.0
AZ,IN,OXYCODONE,2018,52000.0
CA,IN,OXYCODONE,2018,100.0
OK,IN,OXYCODONE,2018,3600.0
TN,IN,OXYCODONE,2019,3041460.0
OK,IN,HYDROCODONE,2018,450.0
WV,IN,OXYCODONE,2018,507100.0
MI,IN,HYDROCODONE,2019,4723100.0
AL,IN,HYDROCODONE,2017,175400.0
IL,IN,OXYCODONE,2019,36210270.0
MO,IN,HYDROCODONE,2019,9854730.0
OK,IN,HYDROCODONE,2016,210175.0
PA,IN,HYDROCODONE,2016,1100.0
OH,SD,OXYCODONE,2006,50700.0
KS,OK,HYDROCODONE,2013,3100.0
IL,SD,HYDROCODONE,2010,65300.0
FL,SD,HYDROCODONE,2007,27100.0
WI,SD,OXYCODONE,2014,1443820.0
NV,SD,HYDROCODONE,2013,7000.0
MO,OK,HYDROCODONE,2006,3235130.0
KY,OK,HYDROCODONE,2009,231400.0
KS,OK,HYDROCODONE,2010,4200.0
GA,SD,HYDROCODONE,2014,600.0
NE,SD,OXYCODONE,2012,2224620.0
NE,SD,HYDROCODONE,2014,4586040.0
CO,SD,HYDROCODONE,2006,240100.0
AL,SD,HYDROCODONE,2011,10600.0
LA,OK,HYDROCODONE,2010,9482050.0
TN,OK,HYDROCODONE,2007,452800.0
ND,SD,HYDROCODONE,2010,383000.0
ND,SD,OXYCODONE,2014,383760.0
CA,OK,HYDROCODONE,2010,246660.0
MO,OK,HYDROCODONE,2011,6255769.0
TN,OK,HYDROCODONE,2006,630960.0
MN,OK,OXYCODONE,2009,660.0
KY,MA,HYDROCODONE,2017,1100.0
IN,OH,OXYCODONE,2019,10199320.0
IN,OH,HYDROCODONE,2019,7860100.0
WV,OH,OXYCODONE,2016,93332220.0
WV,OH,HYDROCODONE,2019,48364260.0
AZ,OH,OXYCODONE,2015,52800.0
KY,OH,HYDROCODONE,2015,1769320.0
KY,OH,HYDROCODONE,2017,1731060.0
GA,OH,HYDROCODONE,2016,22500.0
OR,WA,OXYCODONE,2017,15880700.0
OK,WA,OXYCODONE,2016,1396500.0
FL,WA,HYDROCODONE,2016,23700.0
TN,WA,OXYCODONE,2015,1746300.0
OR,WA,OXYCODONE,2016,15926900.0
CO,WA,HYDROCODONE,2017,500.0
AR,WA,OXYCODONE,2016,6536400.0
NY,WA,OXYCODONE,2016,90700.0
WA,WA,OXYCODONE,2017,93196520.0
MO,WA,HYDROCODONE,2017,407800.0
PR,PR,HYDROCODONE,2007,1193800.0
IA,KS,HYDROCODONE,2018,4323850.0
TN,KS,OXYCODONE,2018,76100.0
PR,PR,OXYCODONE,2009,6342825.0
MO,KS,HYDROCODONE,2019,33597160.0
AR,KS,HYDROCODONE,2015,11676640.0
TN,KS,HYDROCODONE,2015,85000.0
MS,KS,OXYCODONE,2016,20800.0
AR,KS,OXYCODONE,2017,4985500.0
MO,KS,HYDROCODONE,2017,43022350.0
MN,TX,OXYCODONE,2015,220.0
PA,LA,HYDROCODONE,2009,2295.0
MS,OH,HYDROCODONE,2016,539220.0
MO,OH,HYDROCODONE,2016,700.0
TN,MT,HYDROCODONE,2008,82000.0
CA,MT,OXYCODONE,2011,1219500.0
UT,MT,OXYCODONE,2013,8677080.0
AL,MT,OXYCODONE,2012,38700.0
IL,MT,HYDROCODONE,2007,229420.0
TN,MT,OXYCODONE,2014,165200.0
ND,MT,HYDROCODONE,2008,573300.0
CA,MT,OXYCODONE,2008,619100.0
CO,MT,OXYCODONE,2006,1968200.0
TN,MT,HYDROCODONE,2014,880400.0
AL,MT,OXYCODONE,2011,51800.0
IL,MT,OXYCODONE,2011,1734000.0
TN,MT,HYDROCODONE,2009,86200.0
NY,MT,HYDROCODONE,2006,127600.0
ND,MT,HYDROCODONE,2012,534600.0
SD,MT,HYDROCODONE,2006,29300.0
MN,MT,HYDROCODONE,2014,59500.0
AZ,OH,HYDROCODONE,2018,62600.0
OH,OH,HYDROCODONE,2018,43638698.0
CA,NE,HYDROCODONE,2017,24950.0
CA,NE,HYDROCODONE,2019,3700.0
IA,NE,HYDROCODONE,2019,8591650.0
CO,NE,HYDROCODONE,2016,1702320.0
KY,NE,OXYCODONE,2016,1800.0
TX,NE,HYDROCODONE,2018,8000.0
KS,NE,HYDROCODONE,2019,11400.0
MO,NE,OXYCODONE,2016,7806760.0
TN,NE,OXYCODONE,2017,6600.0
WI,NE,HYDROCODONE,2016,500.0
OK,OH,HYDROCODONE,2018,11160.0
PA,OR,HYDROCODONE,2016,600.0
TN,OR,HYDROCODONE,2015,532000.0
AZ,OR,HYDROCODONE,2017,75200.0
UT,OR,OXYCODONE,2015,526520.0
PA,OR,OXYCODONE,2015,2000.0
IN,OR,HYDROCODONE,2018,1000.0
IL,OH,HYDROCODONE,2015,2000.0
TN,GA,OXYCODONE,2014,28942440.0
SC,GA,OXYCODONE,2006,7130130.0
TN,GA,OXYCODONE,2007,145376.0
WA,GA,OXYCODONE,2012,10300.0
CA,GA,OXYCODONE,2013,174515.0
KY,GA,HYDROCODONE,2006,56500.0
TN,GA,OXYCODONE,2008,172300.0
IN,GA,HYDROCODONE,2006,52250.0
OH,GA,OXYCODONE,2009,2262650.0
TN,GA,HYDROCODONE,2006,35677430.0
SC,GA,OXYCODONE,2011,6444800.0
AZ,AZ,HYDROCODONE,2010,60923072.0
UT,AZ,OXYCODONE,2012,131100.0
SC,AZ,OXYCODONE,2012,1300.0
AZ,AZ,HYDROCODONE,2013,66943840.0
KY,AZ,OXYCODONE,2011,2100.0
FL,AZ,HYDROCODONE,2012,304200.0
WA,AZ,HYDROCODONE,2007,3000.0
FL,AZ,HYDROCODONE,2010,24200.0
MI,AZ,HYDROCODONE,2014,14500.0
NV,AZ,HYDROCODONE,2013,18300.0
KS,IN,HYDROCODONE,2009,2300.0
NC,NV,HYDROCODONE,2018,9600.0
VA,NV,HYDROCODONE,2015,26800.0
MI,NV,OXYCODONE,2017,85700.0
MI,NV,OXYCODONE,2018,121900.0
FL,NV,HYDROCODONE,2019,9200.0
FL,NV,HYDROCODONE,2016,12200.0
AZ,NV,HYDROCODONE,2017,14033420.0
TN,NV,OXYCODONE,2018,590100.0
TX,NV,HYDROCODONE,2017,8600.0
NY,NV,HYDROCODONE,2018,132000.0
SC,NV,OXYCODONE,2015,300.0
VT,CT,HYDROCODONE,2018,10500.0
MA,CT,OXYCODONE,2019,19767600.0
TN,CT,OXYCODONE,2019,39380.0
VT,CT,OXYCODONE,2018,18200.0
CA,IN,OXYCODONE,2016,200.0
CT,CT,OXYCODONE,2018,5297880.0
MO,CT,OXYCODONE,2017,400.0
AR,CT,OXYCODONE,2015,1181700.0
UT,NM,HYDROCODONE,2012,179920.0
IL,NM,HYDROCODONE,2012,24826.0
IL,NM,HYDROCODONE,2006,59310.0
OH,NM,HYDROCODONE,2013,301380.0
LA,NM,HYDROCODONE,2014,172300.0
CO,NM,HYDROCODONE,2009,152900.0
AZ,NM,HYDROCODONE,2007,22868735.0
OH,NM,OXYCODONE,2012,415000.0
TN,NM,HYDROCODONE,2009,13700.0
AZ,NM,OXYCODONE,2010,19485320.0
CO,NM,HYDROCODONE,2007,111700.0
LA,NM,OXYCODONE,2011,52200.0
NY,NM,HYDROCODONE,2009,6000.0
TX,NM,OXYCODONE,2014,599500.0
TN,NM,HYDROCODONE,2007,130200.0
UT,NM,HYDROCODONE,2011,40000.0
NV,NM,HYDROCODONE,2009,6400.0
GA,NM,OXYCODONE,2013,7200.0
TX,KY,HYDROCODONE,2014,400.0
GA,KY,HYDROCODONE,2010,65891.0
KY,KY,OXYCODONE,2014,10465930.0
TN,KY,OXYCODONE,2012,16581345.19999981
TX,KY,HYDROCODONE,2008,400.0
PA,KY,HYDROCODONE,2009,40800.0
IL,KY,OXYCODONE,2010,45300.0
MS,KY,HYDROCODONE,2012,59130.0
FL,IN,OXYCODONE,2010,4300.0
NC,IN,OXYCODONE,2007,200.0
IL,AZ,HYDROCODONE,2017,4080.0
TX,AZ,HYDROCODONE,2016,32400.0
TN,AZ,HYDROCODONE,2018,1034700.0
AZ,AZ,OXYCODONE,2016,120515480.0
OH,AZ,OXYCODONE,2016,17080.0
FL,AZ,HYDROCODONE,2017,7700.0
KY,AZ,HYDROCODONE,2015,340.0
FL,AZ,HYDROCODONE,2016,5800.0
ND,AZ,HYDROCODONE,2017,3200.0
WI,WI,HYDROCODONE,2011,65264560.0
MN,WI,HYDROCODONE,2013,3096590.0
IL,WI,HYDROCODONE,2006,21906687.0
IN,CT,OXYCODONE,2015,200.0
OH,WI,HYDROCODONE,2006,2891680.0
SC,CT,OXYCODONE,2018,100.0
ND,WI,HYDROCODONE,2006,33800.0
NC,WI,OXYCODONE,2012,540.0
NY,WI,HYDROCODONE,2013,148000.0
TN,DC,HYDROCODONE,2006,787460.0
MO,CO,OXYCODONE,2015,38300.0
MS,DC,HYDROCODONE,2012,2590.0
KY,CO,OXYCODONE,2017,300.0
TN,DC,HYDROCODONE,2012,1048000.0
VA,DC,HYDROCODONE,2010,327900.0
NC,CO,OXYCODONE,2018,3000.0
MO,CO,HYDROCODONE,2016,96100.0
IL,CO,HYDROCODONE,2015,18180.0
TX,CO,HYDROCODONE,2017,29700.0
OH,CO,HYDROCODONE,2016,143070.0
WA,IN,HYDROCODONE,2013,1000.0
TX,IA,HYDROCODONE,2015,400.0
UT,ID,OXYCODONE,2010,6391520.0
GA,ID,HYDROCODONE,2014,54000.0
GA,ID,HYDROCODONE,2007,11000.0
UT,ID,HYDROCODONE,2010,13126310.0
UT,ID,OXYCODONE,2011,7358360.0
AR,ID,HYDROCODONE,2014,1529500.0
NJ,ID,HYDROCODONE,2013,55500.0
PA,ID,OXYCODONE,2007,8576.0
OH,WA,HYDROCODONE,2011,2967120.0
CA,WA,OXYCODONE,2013,6765600.0
AR,WA,OXYCODONE,2006,3592000.0
FL,WA,OXYCODONE,2007,48700.0
NJ,WA,HYDROCODONE,2006,76148.0
OH,ID,HYDROCODONE,2008,980800.0
MI,TX,HYDROCODONE,2018,665200.0
OH,ID,HYDROCODONE,2011,1086090.0
WA,ID,OXYCODONE,2013,1637800.0
TX,ID,OXYCODONE,2006,900.0
NY,WA,HYDROCODONE,2006,590200.0
AR,ID,OXYCODONE,2006,554700.0
WA,WA,HYDROCODONE,2012,62091074.0
FL,WA,HYDROCODONE,2013,686260.0
NJ,ID,HYDROCODONE,2011,5000.0
MO,ID,OXYCODONE,2009,2400.0
TX,ID,HYDROCODONE,2010,500.0
MD,TX,OXYCODONE,2017,198900.0
AZ,WA,HYDROCODONE,2011,11199400.0
GA,WA,HYDROCODONE,2012,96000.0
IL,ID,OXYCODONE,2009,610400.0
AL,ID,OXYCODONE,2012,102900.0
AR,TX,OXYCODONE,2018,1424350.0
IN,WA,HYDROCODONE,2013,56500.0
SC,WA,OXYCODONE,2009,500.0
AL,ID,HYDROCODONE,2010,138600.0
AR,TX,HYDROCODONE,2018,13555740.0
NY,ID,HYDROCODONE,2007,359800.0
AL,ID,HYDROCODONE,2006,31800.0
CA,ID,OXYCODONE,2012,3102400.0
MO,TX,OXYCODONE,2018,245500.0
FL,ID,HYDROCODONE,2007,68200.0
OH,WA,HYDROCODONE,2006,4091700.0
AR,WA,OXYCODONE,2009,5514900.0
PA,ID,HYDROCODONE,2011,1850.0
OH,ID,HYDROCODONE,2014,366640.0
PA,ID,OXYCODONE,2006,3376.0
WA,WA,HYDROCODONE,2007,66398890.0
UT,WA,HYDROCODONE,2014,439500.0
AR,CO,OXYCODONE,2018,2233800.0
TN,WV,HYDROCODONE,2006,4947920.0
SC,WV,OXYCODONE,2014,296800.0
FL,WV,HYDROCODONE,2010,563500.0
OH,WV,HYDROCODONE,2008,22783860.0
KY,WV,OXYCODONE,2008,576100.0
AR,WV,OXYCODONE,2007,2122100.0
MI,WV,OXYCODONE,2013,8800.0
NY,WV,OXYCODONE,2013,25200.0
MD,WV,HYDROCODONE,2011,23918930.0
MD,WV,HYDROCODONE,2012,21156160.0
MI,WV,HYDROCODONE,2007,665800.0
OH,WV,HYDROCODONE,2007,22820260.0
OH,WV,OXYCODONE,2009,12125600.0
NY,WV,HYDROCODONE,2007,347400.0
AR,WV,OXYCODONE,2012,2117800.0
PA,WV,HYDROCODONE,2009,3411100.0
MS,WV,HYDROCODONE,2009,4850.0
IN,IN,OXYCODONE,2006,600.0
FL,WV,OXYCODONE,2007,192500.0
CA,CA,OXYCODONE,2007,154626270.0
CA,CA,HYDROCODONE,2009,898069435.0
CA,CA,HYDROCODONE,2007,797497445.5
CA,CA,OXYCODONE,2011,253793310.0
LA,NM,OXYCODONE,2015,105600.0
AR,NM,HYDROCODONE,2017,4643800.0
IN,NM,OXYCODONE,2018,700.0
MO,NM,HYDROCODONE,2019,10500.0
TN,NV,OXYCODONE,2014,377300.0
NJ,NV,HYDROCODONE,2009,49000.0
PA,CO,OXYCODONE,2016,900.0
IL,NV,HYDROCODONE,2010,4123144.0
PA,NV,OXYCODONE,2013,13360.0
SC,NV,HYDROCODONE,2007,7100.0
TN,NV,HYDROCODONE,2009,165200.0
IL,NV,HYDROCODONE,2006,2542296.0
NV,NV,HYDROCODONE,2010,94640.0
IN,NV,OXYCODONE,2010,40400.0
OH,MT,HYDROCODONE,2017,6300.0
OH,MT,OXYCODONE,2017,300.0
CO,MT,HYDROCODONE,2018,3130120.0
OH,MT,OXYCODONE,2015,68800.0
MN,MT,HYDROCODONE,2017,30600.0
MN,MT,OXYCODONE,2017,20400.0
CO,MT,HYDROCODONE,2019,3025140.0
SC,MT,OXYCODONE,2019,100.0
TN,UT,HYDROCODONE,2017,545400.0
SC,NC,OXYCODONE,2009,9503980.0
AR,UT,HYDROCODONE,2017,5036900.0
NC,MT,OXYCODONE,2018,4000.0
SC,NC,HYDROCODONE,2014,10757670.0
MD,NC,OXYCODONE,2011,250500.0
MO,MT,OXYCODONE,2019,100.0
OK,UT,HYDROCODONE,2016,210800.0
SC,UT,HYDROCODONE,2017,200.0
MI,UT,OXYCODONE,2016,15750.0
OH,UT,HYDROCODONE,2015,807140.0
HI,MP,HYDROCODONE,2018,43000.0
TX,MP,HYDROCODONE,2011,600.0
HI,MP,HYDROCODONE,2019,36700.0
MS,MS,OXYCODONE,2011,3139100.0
HI,MP,HYDROCODONE,2010,47500.0
MI,OK,OXYCODONE,2009,29200.0
NJ,NV,HYDROCODONE,2014,382100.0
IN,OK,HYDROCODONE,2011,365600.0
MS,OK,HYDROCODONE,2013,3750.0
GA,OK,HYDROCODONE,2014,82700.0
OK,NV,HYDROCODONE,2018,1200.0
LA,IL,OXYCODONE,2015,66860.0
KS,IL,HYDROCODONE,2015,43800.0
SC,IL,HYDROCODONE,2018,23700.0
CA,IL,HYDROCODONE,2019,141220.0
MO,IL,HYDROCODONE,2015,43704020.0
MO,KS,HYDROCODONE,2010,27291170.0
NY,KS,HYDROCODONE,2011,2285200.0
AR,KS,HYDROCODONE,2013,12579900.0
PA,KS,HYDROCODONE,2010,3600.0
AZ,KS,HYDROCODONE,2009,16400.0
IL,KS,OXYCODONE,2011,88800.0
IA,KS,HYDROCODONE,2014,750600.0
TX,KS,OXYCODONE,2012,23900.0
TN,IL,OXYCODONE,2016,169210.0
IA,KS,HYDROCODONE,2009,704500.0
LA,KS,HYDROCODONE,2009,22800.0
MN,KS,HYDROCODONE,2011,14005.0
OH,KS,OXYCODONE,2009,5964900.0
TX,KS,OXYCODONE,2009,18100.0
IL,KS,HYDROCODONE,2006,10703850.0
IN,KS,HYDROCODONE,2014,10179250.0
SC,KS,HYDROCODONE,2013,900.0
OH,KS,OXYCODONE,2011,7791700.0
FL,KS,HYDROCODONE,2011,84400.0
KS,IL,HYDROCODONE,2016,50200.0
WI,IL,HYDROCODONE,2017,40300.0
SC,TX,OXYCODONE,2019,200.0
KS,DE,HYDROCODONE,2013,3400.0
NY,DE,HYDROCODONE,2010,28500.0
NY,DE,HYDROCODONE,2013,46800.0
FL,DE,HYDROCODONE,2006,127100.0
PA,DE,HYDROCODONE,2008,6157560.0
NY,DE,OXYCODONE,2013,504400.0
GA,DE,HYDROCODONE,2010,12390.0
VA,DE,OXYCODONE,2007,127300.0
MI,DE,HYDROCODONE,2012,1800.0
OH,DE,OXYCODONE,2012,13680000.0
NJ,DE,HYDROCODONE,2012,1345230.0
OH,DE,OXYCODONE,2014,7700.0
AR,DE,HYDROCODONE,2015,331900.0
NY,DE,HYDROCODONE,2018,39940.0
IN,DE,HYDROCODONE,2015,100.0
NY,DE,OXYCODONE,2016,395400.0
NY,DE,HYDROCODONE,2017,41440.0
NJ,DE,HYDROCODONE,2015,1555950.0
OK,DE,HYDROCODONE,2016,88600.0
AR,DE,HYDROCODONE,2017,227100.0
PA,DE,OXYCODONE,2016,8518460.0
PA,DE,HYDROCODONE,2018,2135030.0
OH,DE,HYDROCODONE,2016,2800.0
PA,DE,OXYCODONE,2018,10855400.0
AZ,CO,HYDROCODONE,2013,38656575.0
OH,CO,HYDROCODONE,2012,2037910.0
CA,CO,HYDROCODONE,2010,11131063.0
CA,CO,OXYCODONE,2013,12335495.0
KS,CO,HYDROCODONE,2011,3500.0
SC,CO,HYDROCODONE,2007,35900.0
AZ,CO,OXYCODONE,2012,320400.0
FL,CO,HYDROCODONE,2006,93500.0
OK,CO,OXYCODONE,2009,81490.0
IL,CA,HYDROCODONE,2009,8984154.0
SC,CA,HYDROCODONE,2013,35800.0
NJ,GA,OXYCODONE,2010,2170.0
NY,GA,OXYCODONE,2010,39900.0
AL,GA,OXYCODONE,2009,1080380.0
AL,GA,OXYCODONE,2007,1320000.0
MI,GA,OXYCODONE,2008,45700.0
NC,GA,HYDROCODONE,2012,3725620.0
IN,NM,HYDROCODONE,2007,800.0
NY,NM,OXYCODONE,2011,8100.0
PA,NM,HYDROCODONE,2014,200.0
AL,NC,HYDROCODONE,2012,2073400.0
NY,NC,OXYCODONE,2009,54600.0
MI,NM,OXYCODONE,2012,300.0
CA,NC,HYDROCODONE,2013,179422.0
AZ,NC,HYDROCODONE,2010,2430.0
OK,NC,HYDROCODONE,2010,65070.0
KS,NC,HYDROCODONE,2014,31900.0
KY,NC,HYDROCODONE,2011,491900.0
FL,NC,HYDROCODONE,2012,817730.0
OH,NC,OXYCODONE,2008,1849900.0
PA,NC,OXYCODONE,2008,1056.0
OK,NC,OXYCODONE,2006,29280.0
MO,NC,OXYCODONE,2010,17400.0
AL,NC,OXYCODONE,2011,741800.0
AL,NC,OXYCODONE,2014,798500.0
TN,NC,OXYCODONE,2012,811000.0
AR,NC,OXYCODONE,2006,9416000.0
FL,NC,OXYCODONE,2013,220300.0
WA,ID,HYDROCODONE,2016,5596510.0
TN,ID,HYDROCODONE,2016,762700.0
AZ,ID,HYDROCODONE,2017,30600.0
MO,ID,OXYCODONE,2018,1600.0
FL,IL,OXYCODONE,2008,2000.0
IA,IL,HYDROCODONE,2008,772125.0
LA,IL,HYDROCODONE,2006,21640.0
AZ,IL,HYDROCODONE,2013,63040.0
NY,MI,HYDROCODONE,2009,170435.0
OH,MI,HYDROCODONE,2006,51146955.0
PA,MI,HYDROCODONE,2011,24450.0
TN,IL,HYDROCODONE,2006,886652.0
LA,IL,HYDROCODONE,2009,171780.0
SC,IL,HYDROCODONE,2009,25860.0
KY,IL,HYDROCODONE,2009,3956160.0
MS,IL,HYDROCODONE,2013,75860.0
FL,MI,HYDROCODONE,2006,3869300.0
OH,ID,OXYCODONE,2019,100.0
CA,IL,HYDROCODONE,2009,818034.0
KY,MI,HYDROCODONE,2006,599900.0
WI,MI,OXYCODONE,2007,726900.0
MO,MI,HYDROCODONE,2013,82500.0
MD,MI,HYDROCODONE,2014,26817480.0
KS,MI,HYDROCODONE,2011,1700.0
KY,MI,OXYCODONE,2014,37500.0
NJ,NJ,OXYCODONE,2007,80019780.0
TN,NJ,HYDROCODONE,2012,82200.0
OK,NJ,HYDROCODONE,2010,20135.0
NJ,NJ,HYDROCODONE,2013,20835850.0
OH,NJ,OXYCODONE,2012,29628540.0
OH,NJ,OXYCODONE,2014,1048100.0
MI,NJ,OXYCODONE,2012,267200.0
CT,NJ,HYDROCODONE,2009,87188.0
PA,NJ,HYDROCODONE,2012,14779937.0
OH,NJ,HYDROCODONE,2014,216380.0
IN,NJ,HYDROCODONE,2011,53900.0
AL,NJ,OXYCODONE,2010,7400.0
AR,NJ,OXYCODONE,2014,4831200.0
AR,NJ,OXYCODONE,2013,2335300.0
CT,RI,HYDROCODONE,2017,2620430.0
NY,RI,HYDROCODONE,2016,222510.0
MA,RI,HYDROCODONE,2017,6196970.0
FL,RI,HYDROCODONE,2018,2400.0
MS,RI,HYDROCODONE,2019,1300.0
NH,RI,HYDROCODONE,2016,8160.0
AL,RI,HYDROCODONE,2017,24000.0
NY,RI,OXYCODONE,2018,704610.0
AL,RI,HYDROCODONE,2019,23600.0
NC,SC,OXYCODONE,2013,46560360.0
OH,SC,HYDROCODONE,2007,1499600.0
NC,SC,HYDROCODONE,2006,23257790.0
OH,SC,OXYCODONE,2013,2406140.0
AR,SC,OXYCODONE,2011,6036400.0
MS,SC,HYDROCODONE,2007,3260.0
KY,SC,HYDROCODONE,2010,57900.0
IN,ME,HYDROCODONE,2017,2500.0
OH,ME,HYDROCODONE,2016,35560.0
SC,SC,HYDROCODONE,2009,36398530.0
FL,SC,OXYCODONE,2007,4244400.0
AL,SC,OXYCODONE,2013,217700.0
OH,SC,HYDROCODONE,2013,1382350.0
PA,SC,HYDROCODONE,2007,107140.0
NH,ME,HYDROCODONE,2015,1257390.0
NY,SC,HYDROCODONE,2006,436800.0
FL,SC,OXYCODONE,2013,57500.0
AR,ME,OXYCODONE,2017,1375200.0
VT,ME,HYDROCODONE,2017,62000.0
FL,SC,HYDROCODONE,2014,5732150.0
OK,SC,HYDROCODONE,2009,1830.0
NH,ME,HYDROCODONE,2017,837040.0
MS,ME,HYDROCODONE,2018,2500.0
OR,OR,OXYCODONE,2006,27313560.0
MO,OR,HYDROCODONE,2012,13400.0
UT,OR,OXYCODONE,2009,160600.0
MI,OR,HYDROCODONE,2006,42000.0
CT,MI,HYDROCODONE,2014,17000.0
IL,OR,HYDROCODONE,2008,103785.0
WA,OR,HYDROCODONE,2009,13739810.0
CA,OR,OXYCODONE,2012,11994360.0
MS,SD,HYDROCODONE,2009,60.0
AR,SD,HYDROCODONE,2015,1626600.0
ND,IL,HYDROCODONE,2018,700.0
NE,SD,HYDROCODONE,2015,4630930.0
MS,SD,OXYCODONE,2018,189600.0
SC,TN,HYDROCODONE,2007,9246660.0
GA,TN,OXYCODONE,2013,12319780.0
MS,TN,HYDROCODONE,2011,3984875.0
TN,TN,HYDROCODONE,2012,81039580.0
FL,TN,HYDROCODONE,2011,1472200.0
MS,TN,HYDROCODONE,2012,4118745.0
LA,TN,OXYCODONE,2013,9639500.0
SC,TN,OXYCODONE,2006,3147600.0
LA,TN,HYDROCODONE,2013,9696980.0
SC,SD,HYDROCODONE,2017,1100.0
TN,TN,HYDROCODONE,2008,59010938.0
NY,TN,OXYCODONE,2012,104880.0
NY,TN,HYDROCODONE,2011,145105.0
AZ,SD,OXYCODONE,2017,9900.0
KS,SD,OXYCODONE,2018,300.0
GA,TN,OXYCODONE,2011,6563380.0
CA,TN,HYDROCODONE,2009,333865.0
AR,SD,OXYCODONE,2017,436700.0
ND,SD,OXYCODONE,2018,237000.0
KY,TN,OXYCODONE,2011,10118600.0
SC,TN,HYDROCODONE,2008,20789780.0
IL,TN,HYDROCODONE,2006,24253394.0
AL,TN,HYDROCODONE,2013,24399180.0
LA,TN,HYDROCODONE,2010,5399800.0
ND,SD,HYDROCODONE,2017,479120.0
TN,TN,OXYCODONE,2006,24464035.0
AR,TN,HYDROCODONE,2006,7948980.0
PA,TN,HYDROCODONE,2011,51900.0
IN,TN,HYDROCODONE,2011,1084830.0
SC,TN,OXYCODONE,2008,5189200.0
MN,TN,HYDROCODONE,2009,3300.0
NY,TN,HYDROCODONE,2014,112000.0
AR,TN,HYDROCODONE,2013,26606470.0
GA,PA,HYDROCODONE,2010,1101416.0
CT,PA,OXYCODONE,2009,7750.0
MA,PA,HYDROCODONE,2007,113100.0
NY,PA,OXYCODONE,2012,37216900.0
MD,PA,OXYCODONE,2012,57000.0
MD,PA,OXYCODONE,2010,817400.0
MI,PA,OXYCODONE,2010,591900.0
FL,PA,HYDROCODONE,2007,1797100.0
IL,PA,OXYCODONE,2013,711300.0
IN,PA,HYDROCODONE,2007,23877900.0
AL,PA,HYDROCODONE,2007,486080.0
AL,PA,HYDROCODONE,2013,2025700.0
AR,PA,OXYCODONE,2013,7063700.0
IL,PA,OXYCODONE,2011,2236900.0
MI,PA,HYDROCODONE,2009,983700.0
TN,PA,OXYCODONE,2010,112000.0
PA,PA,OXYCODONE,2008,43622009.0
WV,PA,OXYCODONE,2014,27172020.0
NY,PA,OXYCODONE,2009,33320720.0
MO,ID,HYDROCODONE,2008,2000.0
AR,AR,HYDROCODONE,2007,30734520.0
NY,AR,OXYCODONE,2013,15900.0
KY,AR,HYDROCODONE,2006,3062900.0
MO,AR,OXYCODONE,2010,2637960.0
TX,AR,OXYCODONE,2012,8043640.0
NY,AR,HYDROCODONE,2012,97300.0
OK,AR,HYDROCODONE,2012,5707552.0
FL,AR,OXYCODONE,2006,27800.0
AL,AR,HYDROCODONE,2008,696300.0
AL,AR,HYDROCODONE,2011,426600.0
TN,AR,OXYCODONE,2009,3957060.0
UT,AR,HYDROCODONE,2014,368800.0
CA,AR,HYDROCODONE,2010,26400.0
NH,CT,OXYCODONE,2010,1325200.0
VT,CT,HYDROCODONE,2012,51600.0
WI,AR,HYDROCODONE,2014,1700.0
NY,CT,OXYCODONE,2014,3342930.0
NJ,CT,OXYCODONE,2007,230900.0
SC,CT,HYDROCODONE,2009,7560.0
PA,CT,HYDROCODONE,2007,5970450.0
RI,CT,HYDROCODONE,2010,11388700.0
TN,CT,OXYCODONE,2006,300.0
KS,CT,HYDROCODONE,2013,9300.0
CT,CT,HYDROCODONE,2008,6452800.0
OK,CT,OXYCODONE,2011,32000.0
